Classified,Real
[4075.74668063],286100
[4044.29944576],266000
[3936.64344537],353100
[3817.73727239],500001
[3920.46186716],279400
[4073.24611943],379700
[4567.09068101],328500
[4025.91970265],337500
[4000.93079174],272600
[3906.15516063],261300
[3916.87443463],309300
[3915.7547286],273700
[3683.25669702],314800
[3980.48489305],280400
[3957.86841932],299100
[4050.56078191],227100
[3924.51981834],199200
[3967.44203047],215900
[4077.00332094],209200
[3924.58642989],223600
[3686.6420205],213200
[3961.96606623],203300
[3912.47134645],206700
[4164.99558666],199800
[3891.11873507],213200
[3950.99371516],246400
[3862.4258448],205100
[3932.10969577],197000
[4028.62312119],208700
[4006.30816622],189800
[3889.84025307],199800
[3970.15593101],205300
[3987.07293976],209000
[4349.14329869],262500
[4185.88131076],227500
[4036.15915328],229100
[3993.95475351],228300
[4045.55898925],224700
[4667.84731179],195000
[4156.99691257],207200
[4041.101499],191100
[3963.18167821],170600
[4040.57826242],203900
[4221.77650041],212100
[4187.84024186],192300
[4804.47788228],240300
[4567.81279818],190900
[4560.60907964],201400
[4190.99865814],235100
[4045.79695138],251000
[3998.08278226],239200
[3837.96296841],240300
[4461.8160566],222500
[4089.47132829],223800
[3990.34062971],178800
[4015.75878011],201900
[3990.24223731],270500
[4150.90735893],299300
[4020.70731089],250900
[4058.58873127],251500
[4105.79136253],241300
[3853.32222747],258600
[4124.08137184],160900
[4136.27889083],227100
[4121.84510544],235800
[4137.18187328],244800
[4042.50840779],500001
[4130.60134945],338400
[4555.9292953],183500
[4160.75259836],179800
[4085.48877687],150000
[4235.22837528],182300
[4882.77885895],221000
[4330.7603445],190400
[4237.23449891],223700
[4340.02125076],215600
[4415.59978799],201500
[3926.85079365],220200
[4165.49044413],221300
[4318.91387647],266700
[3866.57484686],340500
[4442.9674624],244800
[4783.61915161],246400
[4488.42847517],210100
[4180.82956672],213900
[4292.72827289],259600
[4531.27531492],433000
[4120.51869057],245600
[3954.54622494],248400
[3806.53187741],240300
[3780.99235934],243000
[4378.61095302],374900
[4205.82314878],338200
[3975.00397927],439800
[4079.44739896],271300
[4043.00600276],328900
[4214.11955811],308300
[5255.63181432],389700
[4018.27785263],367600
[4708.00716823],278500
[4323.52542337],319100
[4773.6573223],392700
[4594.73684389],500001
[4979.26781837],500001
[4941.41812207],313100
[4953.24513524],338500
[4116.11650781],450700
[3845.68123017],361900
[4220.75698652],483100
[4329.67533539],311700
[4327.52283108],295300
[3789.51461959],219000
[4488.71673996],216000
[4206.61092598],243800
[3803.88001465],315900
[4292.7124853],311000
[4512.73219485],457300
[4120.0318734],189300
[4850.32417752],500001
[4393.81409582],290600
[4234.78056199],500001
[3989.24578567],424000
[4030.94357883],500001
[3962.90487962],500001
[3998.09117715],500001
[4061.14117373],500001
[4154.30396441],500001
[4014.35564482],500001
[4120.72233909],295800
[3767.62959678],467600
[4058.61680207],447400
[4047.10156312],360600
[3383.93845493],500001
[3917.2011949],359100
[3970.04350884],301700
[4162.86685364],304500
[3890.10422984],332600
[4389.53447164],478400
[4388.91350658],457300
[3901.9139905],392500
[3869.47822818],500001
[3975.86765695],495500
[4547.16220619],500001
[4474.11998461],500001
[4285.61544929],500001
[3921.34405825],500001
[3820.90396737],490800
[3985.0386892],500001
[4123.92217711],500001
[3928.69199483],263100
[3712.2845474],376100
[3824.4021872],365900
[4043.09968231],256300
[4137.79167879],369100
[3900.28908224],341700
[3798.50817247],380400
[3699.1501725],364700
[3770.51706334],295200
[3897.73222323],367700
[3900.84250448],386700
[3915.4791996],309200
[4059.60914255],373500
[3686.997927],385900
[3817.24800951],495600
[3815.26440176],396400
[3910.24814015],500001
[4096.87522305],500001
[3734.59641842],500001
[3804.91310297],399300
[3881.72674669],497600
[3641.52824107],500001
[3950.9309396],274600
[3739.69423815],247700
[3908.33239089],257900
[3900.45189741],175000
[3785.26096397],258100
[3693.04108562],272400
[3713.36481371],204200
[3786.00406784],217000
[4073.94296995],180400
[4033.20610677],193600
[3962.62863827],214200
[4023.16420486],173800
[3756.81631776],165100
[3828.76482004],169200
[3767.16961824],198000
[3791.94579378],162500
[3614.89704258],170600
[3815.91411217],162000
[3897.30149378],175800
[3818.85236988],162900
[4009.0147798],183800
[3516.87420844],152200
[3725.03832911],169300
[3706.38148251],143800
[3956.49910045],153900
[3857.73252133],185700
[3833.43186725],166300
[3812.30601689],154500
[4071.30142899],148200
[3661.84719054],196600
[3844.04276286],149700
[4082.10739788],165000
[4562.17296827],244400
[3805.0520585],205800
[3772.52900611],185800
[4124.1014721],214800
[3820.29956801],170500
[4604.2909157],240800
[3707.5640473],183800
[4193.25809747],221100
[3997.37435349],187100
[3916.74650842],153100
[3896.97329435],176700
[3889.83423942],156300
[4238.25492474],164300
[4109.48992607],277300
[4109.72324961],270700
[3645.32555678],204500
[3632.40669581],208900
[4137.32819069],495600
[4221.82999167],438300
[4019.61261505],209100
[3921.26180088],230600
[4271.37410718],500001
[3921.42415051],264300
[4189.99085173],254200
[4191.24139533],500001
[3867.99234017],436400
[3690.25129628],391900
[3629.50898559],283300
[3844.86117158],500001
[3748.81399689],498700
[3618.46609877],393500
[3733.43620466],435700
[3740.23721857],438300
[3784.63384101],342900
[3903.64399791],500001
[3574.71704042],500001
[3655.58946865],364500
[3857.65991026],500001
[3934.26938877],225000
[3932.72935026],250000
[3960.8198831],232100
[3601.3695907],187500
[3577.19574088],333300
[3927.53302075],450000
[3857.71144222],340000
[3868.97212166],262500
[4041.42970106],250000
[3776.23351004],350000
[3913.01512877],237500
[3757.12884172],200000
[4129.75229227],250000
[3861.3718028],211100
[3731.13939427],100000
[4270.34735202],193800
[3698.4907249],175000
[3764.4277014],221900
[3797.27023612],225000
[3729.57619072],137500
[3846.33205379],218800
[3811.52453669],216700
[3864.92254976],250000
[3729.28058776],203300
[3686.28565214],230400
[3938.43675941],172500
[3621.22323869],158300
[3765.76614536],262500
[3612.60113715],205600
[4478.10552696],187500
[4192.45098994],208800
[4472.94567819],212500
[3885.28876679],218800
[4731.46767847],200000
[4597.96653087],220000
[3796.02600994],204700
[3817.60427597],346700
[3864.63928986],321600
[4071.44874705],500001
[3929.85213687],280600
[3886.2649784],342000
[3896.83876596],315800
[3844.35969019],333900
[3733.29340993],304800
[3890.04298154],287500
[3909.8362291],220000
[3605.41766629],247500
[3835.64031651],205600
[3787.69011813],251100
[3890.40144903],227100
[3704.54578377],210000
[4055.22952171],258300
[3766.53814683],173900
[3596.59876043],500001
[3717.56256946],500001
[3735.11890397],500001
[3873.16948458],416700
[3773.60554745],500001
[3908.32031663],500001
[3873.04366166],500001
[3745.75000354],500001
[3784.95927009],500001
[3727.85036528],500001
[3730.9545918],355300
[3659.62159377],374100
[3929.62862989],300000
[3753.68871053],393600
[3703.82962121],423700
[3647.45910172],350000
[3743.69113536],306800
[3751.82444239],352100
[3674.20561592],360500
[3703.09586731],210900
[3694.28185193],200000
[3781.08506826],217300
[3821.38251097],344800
[3792.93581896],196500
[3603.57456314],252300
[3706.21502537],278800
[3679.2647094],230800
[3857.99188491],203300
[3658.99571467],198800
[3798.83760196],170500
[3710.45718765],187500
[3852.35777278],157500
[3827.61766711],184300
[3710.48024522],200000
[3737.27043465],170800
[3658.81036948],213500
[3783.55770215],156300
[3661.44640766],143800
[3749.28782377],187500
[3809.88707805],136100
[3654.71366027],150000
[3919.50242069],210000
[3751.47545458],169200
[3803.57187036],189400
[4180.06620088],167800
[3912.69747183],175000
[3785.06487778],192500
[3940.5606143],154200
[3785.82584589],115500
[3777.90697218],114000
[3819.18792666],159600
[3950.09566392],133900
[4034.23564615],173200
[3725.21386124],138200
[3835.75861452],126000
[3928.41524909],213000
[3680.27517006],153000
[3685.78702029],138500
[3584.29964021],144200
[3919.49293532],145800
[3602.62947199],158300
[3553.39613909],191700
[3737.01553135],153100
[4181.4617546],168800
[3746.49046703],142500
[3679.55794064],145800
[3694.62418933],153800
[3776.48775127],144200
[3650.23895439],200400
[3762.48057416],129300
[3662.44678358],166300
[3653.13080124],169600
[3670.01880917],175000
[3682.80000605],156500
[3588.27402302],146600
[3816.42551209],135500
[3672.26200247],151900
[3653.34961923],144600
[3691.80692979],147500
[3718.71508511],156000
[3795.5862379],150000
[3692.81064604],135700
[3714.71661835],148500
[3896.7788284],148600
[3680.19167187],93800
[3635.34326901],112500
[3602.30403184],111800
[3595.69431374],137500
[3756.61435856],133600
[3705.98578388],142800
[3666.39717051],125000
[3757.71538599],156800
[3731.46959897],112500
[3530.3900057],137500
[3612.72436902],109100
[3665.45718271],153100
[3800.76561322],129200
[3477.09131369],131900
[3655.4523704],136400
[3761.51161215],141700
[3634.81537499],121900
[3741.74853318],117200
[3577.840969],127900
[3408.42366313],121800
[3882.20089722],150000
[4049.92714832],136700
[4434.31185647],127600
[3653.59304399],122800
[4023.0911113],143800
[3747.80495181],125000
[3672.70944994],135300
[3671.71296334],165000
[3852.76910175],114300
[3749.03611735],141700
[3658.58146255],139600
[4109.03448356],139600
[3834.82274606],141100
[4063.49587013],135200
[4046.91927835],146000
[3730.68526459],140600
[3938.69191759],129700
[3733.93610851],144800
[3613.07939003],130700
[3811.34053679],225000
[3832.86861079],181300
[3764.86799677],112500
[3696.45810918],350000
[3559.80793821],162500
[3820.49615096],275000
[4184.40295736],287500
[4694.88822346],500001
[4062.04994134],175000
[3697.41728298],131300
[4037.39321604],187500
[3745.83042749],225000
[4030.19933138],87500
[3963.00766388],152500
[3980.95983983],183300
[3757.51215068],207100
[4424.12693306],265900
[3529.0205998],190000
[4648.02314926],175000
[4309.53472833],137500
[3994.82683913],112500
[4138.98131306],187500
[3988.2764435],275000
[3934.7940735],110000
[4168.05268648],137500
[4223.53657758],187500
[4013.3436965],162500
[3823.00633131],325000
[3735.35640028],225000
[3933.02250155],275000
[4005.74775984],162500
[4148.44544591],158900
[4058.86220163],162500
[3902.42990765],212500
[3807.59319999],118100
[3726.35953436],225000
[3955.62455995],500001
[4113.00205495],500001
[3817.00366999],432800
[3720.43759469],316700
[3704.85308134],290600
[3562.17497619],141700
[3941.30272843],300000
[3802.27946099],253100
[3730.99509772],230600
[3705.92211328],237500
[3697.84314928],281700
[3875.85388168],305600
[3767.27465029],350900
[3815.89746696],500001
[4254.58087509],450000
[3931.84328754],500001
[4051.72550829],404500
[3812.46948639],500001
[3875.95772627],166700
[3789.80274255],412500
[3928.51008158],175000
[4284.84890775],500001
[4686.3771718],75000
[3962.97417047],300000
[3808.81192694],150000
[3706.43018632],187500
[4313.15266711],137500
[3814.15393874],233300
[3923.08179541],270000
[3733.91450104],475000
[3743.62162545],500001
[3808.71736151],187500
[3901.29713417],410000
[4187.98686362],291500
[4141.47267887],337000
[3886.29458022],257800
[3740.76026799],327300
[3775.40428505],305800
[3751.02147471],417600
[3864.16358869],115600
[3923.7381035],214300
[3885.88404075],350000
[3875.08400792],168800
[4065.38544965],250000
[3879.39860459],229200
[3708.74912338],479000
[3753.92246114],500001
[3824.36658698],500001
[3803.23358304],500001
[3719.1503217],500001
[3808.2645971],500001
[3747.15437521],500001
[3784.68228301],500001
[3625.93519177],225000
[3779.46228716],175000
[3739.96479076],500001
[3755.3351537],355200
[3859.70921051],411100
[3777.53908037],456900
[3736.45834667],287500
[3685.42637143],485000
[3906.3422294],375000
[3638.74457846],225000
[3802.58777185],500001
[3760.93553903],321600
[3787.86468761],396000
[3868.12505959],327300
[3805.28079161],250000
[3737.52023259],385000
[3776.23157704],440900
[3678.21657056],500001
[3730.91637508],450000
[3586.58181728],310000
[3733.04786663],500000
[3723.41172593],345300
[3707.22989709],296100
[3803.07280891],444300
[3723.46134017],440900
[3673.40103966],500001
[3685.79804235],322600
[3814.45064677],242000
[3692.57418988],338100
[3725.91707721],474100
[3634.91682494],334100
[3803.04772326],234100
[3730.79902976],252000
[3728.88651253],213500
[3711.3655976],140600
[3767.595337],195800
[3761.89399168],156300
[3666.10376233],268500
[3711.82107576],167100
[3627.59681848],139700
[3624.29872931],127100
[3837.78326246],151600
[3740.05901549],179200
[3661.35256026],139400
[3648.35320705],133500
[3667.27217309],125800
[3746.00448004],169400
[3907.82252143],171400
[3862.42443981],118800
[3858.67451839],183900
[3735.93323057],168800
[3695.59745947],176800
[3696.31823751],223200
[3734.29185093],127800
[3979.95644021],133400
[3747.80694976],114200
[3777.55977574],125700
[3607.02550865],156900
[3592.74808461],124000
[3663.56925631],123300
[3553.19163125],134700
[3715.32695512],125400
[3797.12814913],120000
[3851.00311327],136600
[3639.47041408],130200
[3539.60639582],125000
[3594.14975244],189700
[3766.2834561],188400
[3805.87671841],193200
[3895.79493651],153400
[3659.27116591],132500
[3812.34015217],143800
[3784.92900259],123700
[3804.94391444],162500
[3495.02001324],121900
[3538.11146202],190600
[3524.04041188],208300
[3463.17788087],214600
[3628.35061596],227800
[3749.65972342],234600
[3650.88963592],175000
[3723.68285702],150000
[3598.51119032],162500
[3630.5929962],128100
[3673.41069714],125000
[3837.55899118],151600
[3635.11092123],179200
[3531.80158274],135200
[3699.30158724],119600
[3796.92433834],135500
[3647.26053896],132200
[3620.32526873],105800
[3692.57018476],98400
[3695.08751734],147900
[3824.66086471],187500
[3602.26527117],156600
[3874.47408547],112100
[3689.14732436],119300
[3688.69424042],500001
[3647.18730293],175000
[3765.95180579],162500
[3693.86942604],160200
[3662.84451419],200000
[3674.32989887],180000
[3705.5306893],275000
[3667.34936984],147500
[3764.38762662],164600
[3518.61789174],127300
[3808.2007293],38800
[3708.81611454],187500
[3726.20617317],158300
[3728.31616859],100000
[3826.31164165],124000
[3623.71580643],123100
[3657.98842668],136500
[3747.48930408],117700
[3679.77908363],96200
[3658.81894345],114800
[3716.93679198],109600
[3573.43490993],100800
[3803.5035921],90600
[3680.2764622],99200
[3573.02033608],100800
[3601.47928666],127500
[3694.28235899],93400
[3629.39218234],110200
[3701.48677779],118800
[3584.08239096],126800
[3597.25223232],97200
[3845.79726481],116100
[3931.45576507],114100
[3617.36891724],113300
[3726.36791765],103800
[3763.0097177],107400
[3591.60277602],104200
[3932.90364971],105800
[3694.74164227],105000
[3571.55731261],102900
[3726.34496694],90400
[3681.69653251],87500
[3663.10387804],95000
[3637.36922528],101300
[3659.67936109],88200
[3605.55387794],98500
[3651.92286919],107900
[3550.14790486],91900
[3591.10452411],103400
[3609.39138398],101500
[3702.21328667],110800
[3635.14555962],106900
[3702.52869573],162500
[3709.09241252],156300
[3707.12332736],143800
[3718.42821777],122300
[3654.63128998],118800
[3746.80530654],111700
[3778.35308425],109400
[3743.55208507],116900
[3709.61675685],115200
[3676.31764127],117100
[3852.22328839],108800
[3757.39981376],121000
[3667.39982166],125000
[3690.48285801],116000
[3741.53081062],136200
[3594.10449567],114100
[3683.15318548],112500
[3727.2608312],103600
[3614.15353881],126600
[3717.18539169],112500
[3594.9800079],124000
[3764.11322978],96100
[3617.54646565],105800
[3726.48993377],111700
[4027.58321752],128600
[3762.06977803],134600
[3831.45442821],116100
[3738.01497241],109600
[3752.55059365],116400
[3903.74100798],111600
[3829.21146725],129100
[3710.5482236],122500
[3580.61839205],116400
[3919.78468479],101400
[3779.11568767],126600
[3828.20225783],104800
[3953.38792515],100000
[3970.30915516],96500
[3975.91125697],101100
[3792.72641219],98300
[3906.08585956],101900
[3798.8351591],99300
[3952.17633406],128000
[3947.75398376],189700
[3987.01200197],157700
[3969.89907346],123400
[3701.29403698],182600
[3702.90123689],181100
[3573.15024444],188500
[3714.78905131],181300
[3666.83222398],120900
[3820.26974841],121500
[3644.31270047],133300
[3603.43551647],151600
[3656.94347953],149600
[3708.9582707],115200
[3736.57939078],140300
[3761.83228876],104300
[3555.7695743],101000
[3690.98314327],103300
[3574.15539811],108900
[3683.08150381],140400
[3706.78549318],149000
[3761.49285179],207600
[3750.37717199],166700
[3648.65552235],138800
[3723.49935015],156400
[3725.56286385],195800
[3705.68317006],350400
[3702.77657263],140600
[3825.82605916],312500
[3694.53735759],187800
[3758.39660256],118800
[3833.39212156],353200
[3679.70723297],332100
[3832.09264558],100000
[3609.73883995],103000
[3771.49832046],108900
[3857.616146],108300
[3967.86063166],112900
[3724.62137759],94500
[3805.33715759],91400
[3773.27115433],111700
[3808.91975442],108000
[3650.12933537],96500
[3598.0338921],96600
[3619.16498645],112200
[3599.92106163],102400
[3615.87104874],121400
[3590.95283412],102600
[3643.69334218],100000
[3552.98803251],107300
[3668.63022401],98500
[3549.35574868],99800
[3675.45684232],124100
[3678.25809833],124200
[3595.50021496],125800
[3675.25069102],131700
[3616.96880063],131000
[3867.39195731],149600
[3663.08498548],121000
[3720.56055407],138700
[3742.94962262],113200
[3741.54320541],109500
[3635.32343365],136300
[3572.67363948],99000
[3633.91093159],116300
[3722.77154138],117400
[3744.14897883],127400
[3796.0395262],140400
[3630.58625077],97500
[3644.65988059],101500
[3652.74883336],97500
[3667.4038348],99200
[3594.75132717],92500
[3708.27734002],98200
[3653.45459475],98200
[3676.08439031],96300
[3631.01104862],100600
[3707.05662047],95700
[3574.57516888],90100
[3691.38995814],86400
[3745.73255238],90600
[3755.56458251],90100
[3754.32340145],91700
[3795.60157327],90900
[3679.13978748],97900
[3805.41101324],94400
[3642.41852633],100000
[3687.74446902],89800
[3630.04365074],96700
[3701.06788927],101300
[3672.44430797],91400
[3736.21935222],89700
[3594.26545742],102300
[3727.32022782],93200
[3678.3151757],93600
[3571.70290021],94900
[3552.67996222],89700
[3672.93929987],86200
[3631.05580926],98000
[3672.93888046],93400
[3720.97752524],96700
[3623.94186369],94200
[5049.80617225],90300
[4676.44706559],93200
[5018.93354592],94900
[4875.67134795],92700
[4680.6763144],95400
[4838.78349191],110200
[4298.77868619],98900
[5014.20579982],88700
[4682.14548444],93100
[4817.33194732],94200
[4753.83294919],81300
[4768.18491172],97400
[4439.70415945],129900
[3882.74186899],105700
[4024.24424559],122600
[5033.40826302],120200
[4605.35036827],128100
[4590.89970354],90600
[4265.54799621],87500
[4953.17517382],89500
[2020.0613019],97500
[4557.31642241],97400
[4335.74699533],95700
[4361.97163224],90200
[4771.94459585],100000
[4470.91006783],87500
[4173.83561585],84200
[4249.69502698],88300
[4327.17503616],86300
[4184.41547871],89800
[4035.42735148],95500
[4709.79599329],90100
[4511.22115009],97600
[4295.70293616],92100
[4264.76100135],104900
[3797.13614033],88700
[4167.28379174],500001
[4205.7861897],500001
[4106.19594519],500001
[4690.25150154],500001
[4332.56137677],500001
[4395.14136699],500001
[4000.13899072],500001
[4502.19986932],500001
[3942.07951505],500001
[4300.97325678],500001
[4328.34659698],500001
[4166.67996044],500001
[4160.12456073],500001
[4384.8335098],500001
[4235.63570468],500001
[3958.79372714],500001
[3790.47843315],500001
[4158.82071334],500001
[4148.15686336],500001
[4236.77002271],500001
[4155.39187334],500001
[4310.84783973],500001
[4119.64912171],500001
[4084.34941831],500001
[3975.82520237],500001
[3637.50938628],500001
[3503.75792472],500001
[3615.69513017],337500
[3867.66139543],500001
[4089.69092614],500001
[4125.91221961],500001
[4306.32769652],500001
[4559.17685119],500001
[3898.17507813],350000
[4048.71041776],500001
[3964.43225406],350000
[4027.64433695],350000
[3906.10304007],500000
[4392.1860392],500001
[4079.21417441],500001
[3877.31865755],500001
[4105.46291073],500000
[3950.13330042],316700
[4327.74008917],500001
[4030.02902874],500001
[3829.03295373],500001
[3945.45530719],500001
[3936.77185008],500001
[3864.23006325],500001
[3898.45245616],500001
[3742.287484],500001
[3749.90012649],500001
[4082.40392682],477300
[3759.12203072],283300
[3962.40527372],337500
[3850.73236276],325000
[3753.9633912],420800
[3676.49311289],348100
[3745.37381672],360200
[3873.15375559],336300
[3810.73273672],350000
[3921.10822224],347800
[3984.16086138],409800
[3772.83500955],500001
[3894.73631973],500001
[3833.7413429],500001
[4067.82990039],500001
[3852.04556047],500001
[4024.1908214],500001
[4141.00607859],500001
[3962.32527959],460000
[3883.11940198],500001
[3937.33590801],500001
[3991.96864066],500001
[4109.4299194],340400
[4056.31144397],309100
[3898.77400744],271600
[4291.61163008],237500
[3967.83668207],340400
[3866.08117682],232500
[4050.25969324],319400
[4045.02678225],372800
[4042.06593514],327300
[3698.20939013],300000
[3889.27797311],184400
[3931.82635646],366700
[3832.60187977],281300
[3952.58217551],320000
[3862.69843511],275000
[3946.85416701],230900
[3951.07352367],202800
[4002.29152083],333300
[3885.77263995],289400
[3760.78099193],340800
[3786.52978479],372700
[3860.8604687],352400
[3760.92399671],357600
[3703.01015111],331000
[3759.4688138],353900
[3730.57090374],400000
[3911.06911677],418800
[3575.65501954],354300
[3738.0646884],405800
[3684.24195502],500001
[3743.56651802],465700
[3693.79987367],500001
[3852.37415662],500001
[3874.72995539],374300
[3955.83680495],463600
[3711.42857918],340800
[3741.39318177],414100
[3942.08670716],394700
[3863.74681725],307000
[4150.58471028],301900
[4161.17211476],225000
[4093.97666149],315500
[4582.10436871],412500
[4669.90972895],446600
[4229.38049062],500001
[3724.12076627],420000
[4095.30751054],362200
[3918.93076044],321300
[3970.54456271],324000
[4768.67897562],243100
[3735.3331252],324300
[3895.58898932],335400
[4035.8078779],458600
[3990.21862103],310900
[3847.80052414],343100
[3804.95319484],345600
[3822.38765313],326700
[3963.17979914],346900
[3814.75375956],287500
[4049.0186183],235700
[4043.75990509],239300
[3944.90277717],425000
[3736.33477199],414300
[3791.28904064],412500
[4044.36825084],267500
[3981.85608965],500001
[4070.57206497],350000
[3989.91715366],334700
[4008.82696778],335900
[3921.47467494],372000
[4006.23754936],348300
[4235.19929041],345800
[4104.26227249],326700
[4242.34106267],339000
[4212.0358969],303800
[3974.15376298],466700
[3956.71314808],500001
[4069.95834359],500001
[4129.80165479],500001
[3898.96894766],343100
[4052.58575668],420800
[4015.01612602],500001
[4003.72690911],500001
[4016.66230551],500001
[3934.8205592],500001
[3878.578217],321800
[3797.60185632],271200
[3966.39130416],276300
[3905.26099571],284600
[3742.71262527],302900
[3665.93176951],366900
[3881.98822651],450000
[3892.39287329],303900
[4014.62109728],248900
[4020.20777678],263800
[3956.90470334],276100
[3949.04312702],276700
[4015.97294628],307200
[3968.37260411],357200
[3926.46936138],362600
[3926.88390358],345900
[4009.82648077],331800
[3776.82683804],285700
[3941.52369291],387200
[4005.19524268],363500
[4432.66573197],363600
[4147.95365654],356000
[3940.56295441],352300
[4144.10264096],365200
[4031.32619745],500001
[3821.82700953],456600
[3876.04585074],434800
[4014.79047364],456300
[4029.8674428],330700
[3857.28957465],299000
[3844.77812017],187500
[3779.99243855],266700
[1663.26068266],284400
[1654.81767346],289600
[1531.93132051],500001
[1793.76997652],500001
[3777.26318414],500001
[1612.26559088],159600
[1507.76676044],162000
[1568.78856035],162800
[1758.8522254],179700
[4171.20166632],232800
[3798.8216525],184100
[1535.48678286],238700
[4123.94017558],230200
[4715.0462273],251300
[1583.14140186],216700
[1733.75510994],200000
[4082.65815682],226300
[4543.38630031],223400
[3924.94003436],213600
[1802.22217944],282700
[1656.25681734],224200
[1509.44871273],304100
[1589.59523034],171100
[1798.47972084],128000
[1878.40706903],187500
[1790.76368719],177700
[1729.85883089],165500
[1580.80626132],168000
[1690.37759945],169100
[1542.66914649],165400
[1568.16666393],154200
[1807.91738],157500
[1826.39592991],146200
[1803.40060532],174000
[1738.28264842],174500
[1618.1789126],158700
[1862.44715542],172000
[1758.5800513],138100
[1869.71691307],150400
[2238.31967281],164700
[1828.71659537],205600
[1641.9342796],154700
[1890.81855773],152300
[1708.66763779],163100
[1979.03650782],150600
[4100.82101159],160100
[4354.44863889],112500
[3973.2690129],346200
[3965.71344545],290500
[3958.95563777],146900
[3916.38878533],186800
[3992.48818847],187500
[4084.38106216],285200
[3828.56739224],265600
[4090.36885477],270800
[3988.85230963],350000
[4029.30308204],203100
[3955.0374242],195300
[3961.3567246],306700
[3793.50859432],238300
[3825.55913807],225800
[3859.60327358],225000
[3927.75915082],242300
[3962.40075378],268500
[3862.72478404],255400
[3874.83930566],260500
[3727.17049673],368500
[4057.80182372],285200
[4550.38639686],350000
[3771.3378274],248100
[5013.30196456],243200
[3766.37942563],227200
[4211.29900377],231700
[3939.59467218],257500
[4791.49684404],253400
[4061.81170887],267800
[4723.76568344],276400
[3996.13650329],326700
[4115.52576626],409800
[3931.80297042],500001
[3991.91335827],446700
[3869.52779579],300000
[3869.2400898],464300
[3839.32541428],332800
[4344.29350242],254300
[4101.15572279],287500
[4162.46559193],396400
[3908.37232159],367100
[3797.19956145],380100
[3940.21401082],361000
[4098.95756269],352700
[4107.60135921],292100
[3919.98626111],271200
[3829.90916579],336900
[4133.42111213],344400
[3896.03578842],217700
[3783.40212787],301200
[4078.56067495],261300
[3900.54372096],263700
[3969.68561709],268000
[3965.961168],200000
[4049.55276954],263900
[3627.83675422],252000
[3793.5547654],267000
[3670.86083432],285000
[4208.54156894],309900
[4039.49212857],245600
[4233.33973688],446600
[4372.59019193],500001
[3809.27333695],400000
[3777.67649493],409800
[4133.94934078],500001
[3946.24176786],366700
[4043.38741481],375700
[4025.79310864],446100
[3872.64342475],429100
[3836.25234792],370400
[3640.20870178],372900
[3795.72309588],280000
[4095.41919494],187500
[4165.55348999],351100
[3776.83311878],321200
[4351.19436337],498400
[4007.70902121],446800
[3855.60019064],358000
[3930.53097615],365600
[4572.59146026],255400
[4259.06708037],292600
[3953.34095179],286600
[3980.78961463],241900
[4193.90677701],189800
[3814.62636687],208300
[3770.55840208],222400
[3907.17680402],238000
[4160.40325575],256800
[3899.51695769],255500
[3887.14006243],217100
[3766.4419424],220200
[3764.85810043],252700
[4011.37152521],257400
[3688.85438549],247500
[4517.71297296],282600
[3710.99671062],209600
[4434.51417353],200000
[4169.33967954],209800
[4129.3345025],192900
[3887.89930327],193800
[3956.35441615],201300
[3824.91731596],229000
[3734.87586711],224300
[3657.46867258],254000
[3785.48428913],238000
[3958.50141057],269000
[3681.12381428],202300
[3767.57305851],187500
[3758.09155719],175000
[3866.71982745],210700
[3566.362643],229000
[3874.12600929],218100
[3781.74890337],207100
[3815.00800908],184500
[3894.58917685],260500
[3700.36777452],243800
[3923.89068804],255900
[3794.72643697],446200
[3797.04949984],402900
[3753.90981284],302200
[3642.14328417],280900
[3823.09949234],326100
[3932.87577743],332400
[4045.69130455],287900
[3928.46516661],328900
[3775.81269515],294400
[3874.97241696],284600
[3904.89167244],192400
[4178.84237358],231800
[3842.9294243],272500
[3818.68267194],361700
[3647.70332201],206500
[3793.51781896],200000
[3831.20755959],172100
[3694.20619424],181300
[3757.51121271],118800
[3653.57568934],247100
[3736.47048298],217000
[3905.93185953],223100
[3080.35757226],235500
[1886.0186756],231300
[2358.73396706],231200
[2072.13216831],229900
[2114.00756132],209100
[2003.31281851],224700
[2341.05448183],230400
[2166.25203227],232000
[2041.04134828],225000
[1963.32839417],216000
[2329.80839092],229100
[3964.86608873],232500
[3900.47336523],250000
[1534.17788304],293800
[4224.65577127],267900
[2095.42214396],251800
[1700.65355451],247800
[4064.3758777],247000
[1733.20864408],254500
[1916.37092543],244500
[1831.15993965],247900
[1702.4306111],331800
[1498.25466934],258800
[3879.22597593],279300
[1936.23057378],278300
[2025.38689006],315000
[1740.34502905],218300
[2343.27900005],219400
[3137.41081151],146000
[1912.26040017],153500
[1823.16685814],160300
[1761.01168358],155500
[1717.32214634],154600
[2041.27187201],154200
[2077.17802955],138800
[2041.69042619],144100
[1726.73904883],151700
[2315.18151987],149800
[2566.54790072],349100
[2199.60509985],293800
[1368.12712804],358700
[1540.09270529],248700
[1754.78194491],161700
[1841.65610666],224500
[1599.52754751],215600
[1909.45242093],349900
[1655.50143217],451500
[1592.54826576],198000
[1793.54735514],451400
[1750.53377441],156800
[1655.03572726],212800
[1647.52459713],155500
[1706.38226771],222100
[1781.9435278],355500
[1429.99961598],185500
[1449.23333159],297200
[1376.76234301],283400
[1997.98778215],235300
[1664.41154664],209200
[1696.03288634],233000
