Classified,Real
[1546.00969608],75000
[1631.77450835],191300
[1688.82251686],180600
[2185.96625038],289900
[2032.40903585],179800
[1775.77796556],189600
[1693.40077916],54400
[3914.20057283],187500
[1681.67970134],129200
[1574.80551496],275000
[1964.67327965],57800
[1787.0092276],49500
[1521.13867219],198100
[3899.1163522],244700
[4600.50785046],181300
[1770.82450007],179500
[2098.06155526],84000
[2055.51071031],51000
[1798.45982985],292200
[1837.80603086],349000
[3840.23022138],176600
[4416.36913687],161100
[3708.71062565],250000
[1969.14697905],110000
[1704.77570407],372200
[4114.24966373],500001
[1707.83561782],225900
[1544.80313404],227600
[1940.35290712],108800
[1932.66985086],192200
[3982.6586226],172600
[1894.42729983],375400
[4044.65483523],294500
[3731.82359795],181400
[4614.7997049],191700
[1708.21284286],262000
[1661.41254369],97200
[3726.261894],490400
[3813.43992169],470000
[4246.73033049],262900
[1715.86714286],112500
[1692.26106191],72800
[3988.32991433],184600
[5187.153888],108300
[4445.65413617],435000
[1539.53004359],97100
[3962.25008244],206900
[3766.70255365],218100
[4488.04558381],266700
[1644.01984893],77600
[4222.72471933],146400
[4008.93333099],321400
[4163.47180694],273600
[1733.79073383],128900
[1831.24955793],112500
[3792.80878004],154700
[4018.44701251],500001
[3764.29550066],230900
[5077.41005733],121400
[3776.51330919],206300
[2109.00180199],55700
[1513.75779056],187500
[2111.89983816],186500
[3871.93186207],374000
[2067.92129768],179500
[3628.29487129],252400
[1694.53503514],234500
[1627.37031484],183100
[3793.45567381],139700
[1963.44499256],141400
[1610.24919724],213400
[3714.08185584],500001
[3838.80262235],173100
[4012.10536833],203700
[4079.04732765],320000
[1871.84038844],271500
[1650.41471984],164500
[3946.20714892],145000
[1642.24538271],176600
[1790.71476544],72400
[1756.41227937],267100
[3799.14970928],230000
[2168.16854185],204100
[1577.55206289],140600
[1813.9556129],195200
[3886.09646369],162500
[3927.14080814],97600
[4903.19108453],164000
[4384.63354824],222500
[4067.11523153],227600
[3875.3085581],188200
[1736.67267323],164600
[3963.42900419],304100
[3994.52496365],133300
[3658.3972276],196000
[1707.94974679],433300
[4468.63334239],177300
[1897.16622777],486800
[2122.32769312],93300
[3795.08256622],489800
[4022.4367704],183100
[1761.7833723],160400
[3966.43191911],207400
[4038.91550021],234800
[1656.73666296],143100
[1607.51101569],142600
[2013.28420638],131000
[1540.56565314],248300
[3920.57550776],206400
[1875.1175801],332400
[1501.03872628],153800
[1766.15232214],144900
[3808.62570691],154300
[1724.37073944],291700
[3930.64434634],207500
[1701.2403315],197300
[4573.53957324],162500
[4028.86073786],351900
[1638.16533758],86200
[1991.87033053],375000
[3880.66217763],258400
[3884.33725516],250000
[1867.83370415],192700
[1672.32878467],265100
[3699.29096577],129200
[1893.3098056],70000
[1838.5165266],64300
[4356.87014369],140400
[1856.43245299],103400
[3839.42213099],154900
[2474.06428707],68600
[1843.74038094],107600
[4248.91364981],184200
[1704.98825481],270900
[1545.02257617],275000
[1502.39524387],81100
[3802.55913467],500001
[1497.4601967],228600
[1913.916404],184600
[4170.82716512],243600
[1609.04368731],213700
[1749.48329423],100000
[1698.83848104],268900
[1707.14302144],57700
[1578.70709215],215900
[3820.96613396],300000
[4154.14402852],298100
[2264.53105775],271900
[1661.05655854],113800
[3587.92720421],245100
[2561.25342719],95800
[4457.45975918],208800
[1725.39373709],154000
[4356.65340976],211400
[1965.67440107],200500
[3809.58501975],239700
[3952.99040193],166800
[4069.80825868],62000
[1617.14543774],186900
[4227.99542773],87500
[3759.76050364],107500
[4451.91951279],121900
[1610.37284076],78200
[2593.05308157],130600
[3887.08067046],200500
[1507.00687889],79400
[2535.33675827],500001
[3927.22972684],124800
[4433.103572],275300
[2811.98503638],222200
[4716.24026834],286600
[3838.92370816],181700
[1530.06414247],137500
[2516.10431392],84700
[1547.85727712],112500
[1673.55502468],342200
[4203.02921418],217100
[4238.25680093],148800
[3926.12049537],282500
[1940.38376228],78800
[1849.44480983],84700
[1632.36835309],126300
[3904.45379496],268800
[3899.70195086],135500
[2037.77538272],116900
[1721.08807454],177200
[2022.02442139],304700
[2052.26694557],404000
[4081.93974531],175600
[1563.03874266],130600
[1981.21402914],250800
[3994.60200945],285000
[1494.66565816],105600
[4429.40770716],435900
[4118.92174858],268000
[3756.55363395],117700
[1778.38064026],136400
[3914.38377831],157000
[1749.20417503],69700
[3836.60715508],120400
[2132.80970445],165200
[4473.51480799],195600
[1526.15434043],234400
[3979.06842575],352100
[1844.7168097],376000
[1636.40611547],157600
[1825.58164966],62200
[1697.74990079],500000
[4741.12455934],162500
[4200.08397096],178900
[1734.56815468],250600
[4127.39936983],157100
[1492.22454341],114400
[3808.91259826],367100
[1723.71326709],283900
[1817.29925006],500001
[2001.69291281],177200
[4561.58412519],336500
[2056.49147272],79400
[1694.60888705],90000
[1612.64658766],106300
[1596.89666216],178600
[2075.00115819],401800
[4219.76332796],242900
[4210.18360589],123600
[4332.04219041],200000
[3747.5432634],273600
[1390.00605943],69700
[3758.0588545],144100
[3943.35597149],349600
[2679.18108172],63700
[1647.09371903],500001
[3775.37752398],500000
[2035.53104739],207800
[2122.21346721],500001
[1699.6197469],173200
[4181.95784716],154200
[1524.28955138],72500
[4080.59150075],107600
[4376.52029155],140600
[2244.89667004],381500
[3821.63966173],102900
[3933.02255833],183800
[3861.6418026],348400
[3959.00287338],221400
[3744.30873322],175000
[1535.26369098],176400
[1643.63502229],403300
[1933.68830446],500001
[1714.01560962],149700
[1716.68711592],155500
[1658.44513089],162500
[3946.24852266],221600
[1736.23044035],500001
[2206.3900087],500001
[4071.10972138],144600
[4863.07381675],284100
[1616.93142202],71400
[2203.57914735],304300
[2050.06336544],90600
[3811.16544788],395700
[1630.44780164],66600
[4250.32951988],207800
[1772.40941777],67500
[1999.53042242],88700
[2111.64690012],328200
[1571.00855859],135900
[4048.45629074],184400
[4060.70837125],148400
[1879.13474323],146900
[1832.5682852],96100
[1746.38308364],497400
[3608.46667033],94000
[4121.30893923],264600
[1396.73956932],192000
[1887.92023136],163100
[1538.97686216],91100
[4099.09526051],246100
[4005.49173793],181700
[3691.23147113],451300
[1746.72969287],389500
[4047.62665951],215500
[1934.92610061],198500
[1404.26862827],280400
[1914.56547084],71400
[1787.71774425],226500
[1666.11483282],166700
[3659.77739093],239900
[3754.54555522],140200
[4244.49610586],152800
[4310.17125732],168800
[4189.76646544],230700
[2054.45571011],122800
[4472.12041881],145100
[3954.62377689],132300
[3663.97416384],330200
[3694.87390334],191800
[1791.61842616],66000
[3930.00348979],329300
[4441.88206237],219300
[1661.1320136],111800
[1649.77646918],350000
[3925.91750788],500001
[1662.94759369],122100
[1903.56302164],93100
[4564.42548059],208300
[1626.33995272],260900
[3808.85707408],131100
[3799.67938158],195200
[4234.5525671],153600
[4534.19415482],402200
[2009.80586055],108500
[3686.53318818],181000
[2525.17225316],332600
[3942.71716549],193700
[3792.19920509],70000
[2292.34022358],166500
[2177.74504174],39400
[1785.81654746],252700
[1648.96513217],150500
[1995.63167738],464600
[3948.99628731],118200
[3715.65530038],436400
[4284.46425402],134800
[1871.15064732],295200
[4030.02320592],205100
[2104.1339572],112200
[1930.63913647],324200
[3615.74548464],98100
[4344.27398447],362500
[3949.16984771],265500
[1667.32130715],150000
[4159.59271915],219900
[1981.85150597],144900
[5447.66229102],300000
[4193.24113112],114800
[1751.28551107],244700
[3827.0898534],145900
[4223.7945396],92600
[1491.3641139],171200
[4130.97323346],121500
[4047.10626186],188400
[4003.16108973],190600
[3811.01818831],247300
[2000.54730533],233900
[1886.31768365],172800
[4037.22335691],234300
[1648.53072376],275000
[1524.21353379],155100
[4177.86463837],106300
[1873.74076721],108600
[1655.71359368],290400
[1618.98243585],219000
[4618.76864696],219200
[4108.03434993],340000
[3650.91521743],206300
[1745.48893834],67500
[1700.53525173],256100
[4062.18746384],361600
[1709.23131146],130500
[1633.02954946],95500
[4064.39265552],158700
[4609.33004743],252200
[1648.86571579],500001
[3811.57041646],118900
[4734.15031274],342600
[4144.68945689],207100
[1681.47005879],120800
[3837.89978787],181500
[1526.07559347],113300
[1988.14897323],68900
[2368.89124059],76000
[1727.70823707],500001
[2642.67985842],105200
[1723.22860356],165000
[2019.76261745],138000
[1644.71993488],70500
[1794.90055095],99800
[1900.82123095],72600
[1767.71435275],190000
[1708.53490494],387400
[4185.42226799],147500
[4085.65425616],151900
[4401.64222173],500001
[1601.38754788],250000
[1512.17836891],170800
[1522.5589042],68100
[1387.00016388],268800
[4321.30914462],264600
[4256.10870556],191100
[4497.99352992],269900
[2139.30051189],123200
[3886.51298775],212100
[1621.72115559],43100
[3992.12156376],215000
[3901.45830363],397900
[4351.99528113],190600
[1583.19993474],166900
[1598.39497841],116200
[1896.98247047],350000
[1743.70894345],218200
[4417.35798814],384600
[3876.84468918],69100
[3918.41838493],233900
[3972.28745192],144300
[1609.38291122],305000
[1848.13704463],178300
[1566.09388788],284200
[1662.942313],65200
[1657.03248026],253600
[4167.99191391],268300
[3838.55090294],231600
[1798.66124827],422400
[1605.69372116],342300
[4130.60734243],422200
[4324.91409493],263600
[1595.44404861],426000
[2328.376232],459200
[1904.9229408],84000
[1691.16102747],162900
[3732.52506991],340500
[3966.30632642],243600
[2358.98509868],338700
[1603.8989193],240700
[1827.26938407],225800
[1725.45712507],222700
[4471.51045739],223600
[3776.63810075],120000
[4440.61154531],305600
[3763.0410592],95300
[1513.43619146],129200
[4046.52946244],138200
[1904.06299434],82300
[1691.65056446],140200
[1712.83842219],379600
[4128.18826547],156000
[3915.33864576],225000
[1742.22440611],169600
[1725.06408905],97900
[3815.68356867],341700
[1636.56451066],279800
[3641.66636166],107000
[1710.49619594],164800
[1664.29733582],217300
[1632.26438198],217800
[2300.15094637],350900
[1619.01538882],84600
[1736.47771848],153200
[1905.59043708],141500
[1647.02412011],99200
[2247.83851845],81800
[3997.92352784],239200
[1844.68525492],67500
[1773.54649446],162500
[1803.50237409],114800
[4069.34411184],157800
[2238.18606926],417800
[4199.0920745],254500
[3846.2977263],146100
[2354.30356211],112600
[1643.0460534],94700
[4650.81250999],369200
[3931.48489587],194500
[4092.36280859],187200
[1782.71773301],172500
[3992.20970138],228100
[2514.5732656],325000
[3972.24948654],191900
[3882.11194652],221900
[1720.36761389],174600
[1771.2768548],166300
[1922.99312651],59700
[1830.18133697],128600
[1718.1776432],254800
[1713.66997865],146800
[4027.71184466],369700
[1616.1874029],62700
[4598.9704636],226700
[1886.09515322],119000
[3859.91055926],236400
[3893.57247762],116400
[4460.26710986],284100
[4632.55779928],500001
[1356.16827385],54800
[3949.87978916],181300
[4018.67761076],238900
[1762.59952186],183300
[4107.91927063],118800
[4464.45620372],500001
[3884.00454413],229300
[1443.10097002],365000
[2064.72841489],103500
[1830.00544107],352100
[1789.00384705],287500
[1741.17244199],271200
[3949.12085586],223900
[2032.57576828],143200
[1335.29231134],68900
[3646.08144207],140900
[1770.41885424],340700
[1654.20685229],53300
[2348.04803464],75000
[1300.29794591],157900
[1574.41248394],245500
[4494.40344068],204600
[1658.15132344],133700
[1786.65932241],73700
[1734.67253304],311100
[2052.44784672],72100
[3903.94740987],350000
[3725.1627782],132200
[2122.59561676],268800
[1720.47660313],133600
[1685.17791896],142300
[2201.92284831],320700
[1771.69331845],89000
[2134.47929696],77500
[1765.88228791],451400
[2271.33928191],376600
[3966.67119334],300000
[1867.63482603],500001
[2126.7285489],153300
[1711.37697922],75800
[1746.55904755],67500
[1384.70656767],84700
[4396.47757498],245500
[4005.13257332],105100
[1734.87667544],266500
[1771.54221044],290900
[1855.61354848],124000
[1859.07189266],500001
[4004.32319951],331400
[4216.04640977],159500
[3846.78966796],210000
[1585.47663417],274500
[2233.28153867],166800
[1659.54045484],55000
[3795.97143543],222700
[3839.45734247],162500
[4082.80581659],167400
[1568.78681177],55100
[4073.52939887],400700
[2588.39887663],214300
[4130.88789509],227400
[1740.71934835],333000
[4857.04985427],281300
[3825.03971668],184300
[2091.58009877],176300
[1791.34086172],83100
[4172.62668347],164100
[1687.6002672],306700
[1521.19152871],85700
[1873.21810141],72400
[4013.53117975],416700
[3691.32412793],500001
[4143.33983698],229600
[1778.2614827],129400
[1304.60412467],264200
[3930.09154],186200
[2064.54937533],500001
[1763.16649831],225000
[1596.53790011],88800
[1614.38348742],141300
[1597.96073893],216700
[4493.92729373],135700
[1391.74236319],67500
[1799.79832894],225000
[3988.48074009],418600
[1668.58599647],279500
[4280.18232282],365500
[1652.93147409],219500
[1614.96947478],81300
[3955.14464372],168100
[3888.63291791],181300
[4264.24314835],221900
[1829.16100542],78800
[2203.16628085],86700
[1677.06493104],294100
[1609.91071244],111600
[1756.42804074],123800
[1686.88450303],112500
[4542.17778655],327700
[1742.66650576],76900
[3749.65323371],100000
[1605.2456716],125000
[3861.50839784],500001
[1759.55438282],59500
[1797.30625016],42600
[3742.54315611],139600
[1644.16854832],333000
[1542.67764406],500001
[3932.80126991],131700
[4226.44680523],258500
[2391.48501312],84700
[1710.21011135],187500
[1713.16903071],58300
[3658.58904993],182100
[2110.11583335],69400
[1805.26128035],53600
[1698.46843421],303300
[1981.39705521],65300
[4117.31034375],277700
[1643.30203543],71100
[1606.40288317],250800
[4369.49831039],238000
[3899.79539599],184400
[4217.80647061],172600
[4340.13202467],55000
[2083.56883838],147900
[1670.24185372],422400
[1807.95437791],164200
[2091.44239793],226400
[1460.01937564],150500
[1636.14402363],127700
[1686.75052122],169600
[3724.02627094],182100
[4012.65596978],208300
[4388.97559219],301900
[1578.94825177],200600
[1613.6231904],174400
[1883.88811207],135000
[1588.15078703],180400
[1582.85207889],76900
[1610.31929131],191300
[1512.83292675],155700
[3701.73993212],243200
[2664.87179887],139300
[4064.07965477],197400
[2047.15509614],240200
[1758.3265322],140700
[4087.09636704],183600
[4067.7978115],151200
[1777.69126134],63400
[1903.7080612],167800
[1833.08123667],84800
[1950.26441305],83100
[4516.46604504],272000
[1723.21997097],89600
[1798.84643456],161700
[1878.01471059],455400
[4018.02904695],158200
[3775.69872191],96700
[2033.88646202],114200
[3804.55722001],368100
[1821.33827555],52500
[1576.89598143],226700
[4106.74946759],226000
[1569.5244069],325900
[3696.47521292],226000
[1721.4399983],360700
[2135.37367219],500001
[4231.20339352],252700
[4283.76384584],208900
[1813.05028693],93800
[1914.70423191],152500
[1567.44656258],275000
[1540.17145373],71500
[4006.96411232],241400
[1819.2628225],213500
[1461.46033714],164600
[3823.46397541],115000
[4121.78490644],353100
[2129.39046226],332500
[4119.14871025],352600
[3943.09708946],153100
[1680.27224539],195100
[2124.45198851],73700
[1488.50795299],70300
[1867.79018189],168700
[1630.2636793],106100
[1560.89889395],171100
[1635.4739432],81600
[1745.45527499],147800
[1854.64504282],500001
[3715.08748447],500001
[2030.06032419],432900
[4146.67391656],500001
[4050.37154623],383200
[4745.01323359],356800
[1435.95515627],67900
[1526.97576824],137600
[1883.6339628],143000
[4236.16863438],265400
[3908.04018256],186500
[1487.11256961],500001
[1976.10150654],75800
[3939.20187465],129100
[3862.58116144],330300
[3948.64774614],192600
[1427.23940184],72000
[4227.58445658],336100
[1682.59133352],318700
[1723.57374303],433300
[1977.45519981],160100
[4140.19748144],364300
[4128.45677514],180500
[1441.98690557],119000
[4319.5378138],177900
[4490.23790214],255100
[1580.94241859],271500
[1442.89208698],275000
[2048.17117547],370200
[1768.82697416],99100
[3761.61665595],218700
[4306.0413438],171900
[1947.21645838],113400
[3961.79647995],181300
[1432.17535605],500001
[3854.33617298],284600
[4027.29002386],194200
[1824.63117321],161100
[3784.20824658],99200
[1609.2650265],322300
[3716.38637875],189200
[1675.81824541],173700
[1781.59084023],411600
[3899.88457782],283300
[3935.68990609],407500
[1714.34146242],306800
[4323.40450922],152100
[3733.40406264],93000
[1533.12403772],81700
[4699.01461406],288500
[3997.96874729],267200
[1651.01490956],143000
[2016.00544214],244500
[4057.9328049],462200
[2204.38100615],216800
[1609.65953759],139100
[3676.33601277],94000
[1718.75881929],55000
[3984.52563186],500001
[4244.35188706],137200
[3858.87075329],180100
[1808.45506909],500001
[1768.06474899],500001
[4471.97147409],157700
[4051.48346947],242300
[3708.94622645],422000
[1721.63019048],500001
[1890.46721647],106300
[1568.76994279],500001
[1710.14650524],161800
[4032.28122535],102500
[3888.59896273],350000
[4348.09179026],500001
[4059.29191876],222800
[1730.82782087],70200
[3947.60166836],246000
[1618.08621544],86400
[1948.16023379],86800
[3968.05981973],500001
[1783.44405616],134600
[4060.88416656],197600
[4004.14418258],308400
[1932.50638303],194300
[1635.69593573],90200
[4336.31876201],87000
[4320.33194005],177600
[1731.39663904],169700
[4187.42641358],320500
[2295.24223461],63300
[1694.67782984],154300
[3920.90179164],191100
[1792.45415036],87500
[1701.96648727],335200
[4229.83071312],228900
[3949.72129606],430800
[3903.09374997],173500
[4554.35020168],244800
[1856.28185832],70000
[3800.14152625],500001
[4032.04551511],160300
[1667.52765951],251000
[4055.70446829],139600
[1711.31781306],347800
[1673.21981999],427300
[3682.82938314],158900
[4140.72105094],500001
[1585.25059939],238600
[1465.25031638],162100
[1590.60017124],426500
[1532.59164767],233300
[1968.79011598],328100
[1600.2785781],57400
[1712.39585183],125000
[1756.63675035],204500
[1566.94938694],191600
[1832.8507069],216500
[1786.87855114],222900
[3803.36931983],438400
[1705.25408223],54200
[3344.06978682],99100
[1632.58989292],344800
[1920.99818057],500001
[1825.95576835],271400
[1581.63623553],480800
[4651.95408259],224900
[4204.46627047],210000
[2595.90386099],269100
[1745.83988761],124400
[1525.76355532],47500
[1646.04050036],91400
[1412.75897196],51300
[1778.54699752],368600
[1612.46811559],61500
[3636.90279784],210000
[4292.76492],172800
[1707.62789691],63700
[1791.32586237],100600
[4178.83277887],275000
[1801.18581333],92400
[1889.23020801],428600
[3729.73065751],160700
[3970.66153431],115600
[1688.52295496],165400
[4055.31494682],158500
[4075.03577233],318500
[2465.26982008],164600
[1562.34743738],75000
[1848.51049685],77100
[1672.08348873],387500
[1699.005411],166300
[2046.85411214],73300
[1865.38727839],57500
[4348.77846283],188000
[4310.89588313],237500
[1898.29857322],321700
[2170.16789529],248700
[1844.26132358],163100
[2158.60671629],119500
[1670.1641502],243800
[4257.1391179],153700
[4326.09778504],139800
[3844.5812512],214100
[1877.07988568],198400
[1553.19851649],79500
[1832.93139391],183200
[4021.745522],490300
[1539.87384602],92600
[3552.09218125],200000
[2026.13547501],350000
[1689.14302699],217200
[3848.36744193],132000
[2636.14660839],243200
[2010.68076665],257700
[1603.12064797],81300
[3811.35651016],500001
[3993.70076874],181800
[3780.30555721],318800
[1738.84868763],350000
[3874.10526116],500001
[3716.04168764],216200
[1699.03841657],234700
[3959.56873628],196900
[1517.05328581],279600
[2013.02557793],179400
[4267.57176229],394100
[3941.09219897],182500
[3783.09343707],213300
[1705.32471715],371600
[1554.96629772],105100
[1656.22263054],141600
[4072.38262427],206500
[4133.22724495],319400
[4204.20721084],230700
[1483.73059467],134500
[3667.27756568],126400
[1644.70819908],241800
[1390.43066272],68500
[1946.20672941],136200
[4109.37793692],174500
[4066.72774586],171700
[1380.27720142],118800
[1860.9472619],92500
[1758.40949395],87500
[3900.32879281],97700
[1549.33553606],289500
[1562.89900012],78800
[4017.48454848],203400
[1738.69556694],162600
[1653.40410526],163000
[3802.12926906],500001
[4508.91421535],350000
[1663.35828589],91200
[3757.31615718],91600
[4164.01313335],147500
[4146.20975377],253500
[1569.98965562],196300
[1509.76959378],222600
[1934.13552623],170700
[1758.88444109],169600
[4389.48117803],189300
[1471.12829954],82200
[1650.90639149],500001
[1354.73465396],154400
[3706.74873509],500000
[1442.52160932],274200
[2062.44448307],65600
[4350.39702742],353600
[4099.49176747],141700
[1560.01827843],103500
[3984.24501607],305200
[1795.48968003],239500
[1940.35084617],362500
[6025.11911191],139200
[1595.18177843],126100
[2467.40070275],161400
[1632.41466585],67500
[1629.07472408],121600
[4486.29064758],277300
[4539.92305712],276800
[2093.62836952],55900
[1725.41697174],320100
[3783.29006787],143000
[3871.20326532],351200
[3669.39822457],118300
[3878.27403211],189700
[3849.55194651],219500
[3830.10902043],191900
[1809.67401176],106300
[1796.29872799],58600
[4150.2416057],145200
[3920.27661455],500001
[1491.06004356],84500
[1600.03099362],124700
[4292.40459038],218500
[1938.50448736],120300
[3735.17166517],217900
[4160.66866006],315600
[2614.79708236],285900
[2212.70386835],364800
[1837.81574505],219300
[1921.52327098],290900
[4056.7898591],401700
[3884.75291904],239900
[2094.2689842],225000
[3934.03490957],414300
[1920.47737411],193200
[1543.79231927],134300
[4570.44707249],318300
[4740.82195395],230900
[3168.86241644],263800
[4115.98433872],500001
[3734.43161478],162500
[1539.37834322],193800
[4183.05847209],213300
[1535.64227796],74800
[1827.64925916],172200
[3767.31878717],144700
[1527.67943169],71200
[3869.97635487],208100
[4172.50240015],112500
[3966.13945607],92600
[1499.11411028],60000
[3981.06530642],500001
[4205.41742791],209100
[3943.70806778],185400
[1479.48225273],500001
[1721.86404175],217100
[1634.48098254],225000
[1827.36104395],80200
[3908.04994068],144200
[1363.18785668],52600
[1490.18331379],355000
[1856.4193643],83900
[3834.77236543],189700
[1675.86557123],335700
[3698.40426226],193800
[1666.70844643],202500
[1525.63342028],216900
[4370.84673416],156300
[2289.15384089],500001
[3701.37432051],101800
[1606.13488752],230600
[3811.2529794],500001
[4191.31402403],352800
[3864.34428391],159400
[1976.15167446],167600
[1820.19861988],115100
[3690.00797034],94200
[1748.14336002],100600
[3869.39285876],128700
[3835.91927494],195600
[4172.71842753],63200
[3875.9868643],119400
[1615.00829869],55100
[3786.63670673],220800
[1532.21167677],74600
[1606.22579108],349300
[3870.85014086],164500
[4165.24921501],340400
[3728.61341669],193000
[3723.78810827],190600
[1780.07767078],500001
[1711.07820529],179500
[3641.96945902],136700
[1369.47969478],231900
[1653.6855482],231800
[2028.90833384],63200
[3870.16774661],428500
[3805.0494226],185300
[1569.37914628],125000
[4074.63336328],161200
[1978.24226512],60400
[1492.26821445],72100
[3964.74052567],176500
[1947.00914751],153200
[2153.53848189],335200
[1664.16556037],137500
[1494.83594876],128800
[3962.85482421],239300
[1599.39638014],79700
[4041.57700406],380900
[3914.6047124],126800
[4176.72636353],357000
[1767.23096858],87500
[4163.59509076],254200
[4002.56224557],198800
[1856.25762305],93900
[3717.59429862],108300
[1590.84521742],162700
[4527.0932758],187500
[4001.03404722],97200
[1532.73986363],254200
[1734.1852797],99000
[3583.93070426],140800
[4884.1482427],88800
[1530.27318153],72500
[2389.59613643],77700
[1808.59224439],64500
[1615.50934258],140200
[1453.93602841],137500
[4345.96013493],253300
[2136.62050555],242000
[1580.81742273],112200
[3917.32694341],257300
[4070.84687939],199100
[3981.9021491],97800
[1893.25712697],90400
[1787.63681122],32500
[1510.74406784],268800
[2119.34106912],236100
[1843.45034936],209700
[2225.88457715],58600
[1594.96388824],60000
[1534.2639143],266200
[4003.34199602],177100
[1506.99960063],129200
[1764.98921674],76300
[4004.44522709],118800
[1697.66220474],284100
[1725.66267991],50800
[2469.96031172],137300
[1655.88466336],336000
[2206.11825163],335600
[4316.8100679],231400
[4024.12896204],99000
[4014.91461715],64100
[1746.92940415],253000
[4407.79780709],355800
[3930.90930465],500001
[3941.64816736],500001
[4556.58060684],182500
[1430.26526933],187800
[1855.87989543],391100
[1789.85974096],61200
[1654.46514192],154300
[4159.23760042],177500
[1679.94054337],165500
[3999.83673292],325200
[1940.81647285],196400
[1994.34064519],116700
[1778.13000367],189700
[1604.96910064],156300
[1729.93180954],86500
[3585.28452403],278500
[1677.05891666],269500
[4273.71643915],90400
[1705.53771892],500000
[3993.03590244],191800
[3961.46818217],142400
[1905.94096033],291200
[1627.2343666],98900
[1553.2418825],156900
[1417.33502885],122100
[2002.13306198],116500
[1817.56589204],345000
[4293.14237457],434700
[1882.65866096],98700
[1627.58700694],81900
[4035.73814255],249100
[1928.73466343],150500
[1958.20719687],193800
[3722.92500904],58100
[1807.36665748],108500
[1616.03080963],118400
[1760.31558758],154700
[3741.60265604],344700
[1570.30049135],500001
[1569.89003672],112200
[1692.5754032],167100
[1780.33404759],186000
[3997.39282238],122900
[1989.97574502],156100
[1605.63101822],162900
[1784.32374771],315000
[4281.45466805],212400
[3806.05507574],304600
[2107.55826174],61900
[3763.53119195],148400
[4502.22806275],268500
[4435.1202521],152900
[4072.10717502],147800
[3960.04909901],324400
[3776.42063648],500001
[1981.64878668],132200
[4004.74642921],500001
[3896.88177958],120000
[1678.45642836],275700
[1616.78444635],107700
[3866.68192485],176500
[4288.36591138],266100
[1848.85619726],194500
[1782.41022944],294200
[4320.87941225],146300
[1492.85258523],169300
[1646.7277717],178400
[1697.20736555],350000
[4039.46980937],210900
[2065.18791765],46700
[3740.98200492],500001
[1763.60196486],238200
[1792.40727544],124600
[1543.78953896],285200
[3859.97876137],238200
[1612.18196077],128300
[1742.81418622],50000
[4126.54553338],192400
[4082.66589752],242100
[4263.39504152],170800
[1543.04401308],137500
[1659.43809553],230100
[4439.96990811],147900
[3777.8804117],120800
[1736.49745028],275000
[2180.57552233],112500
[1734.47361321],93400
[1817.18755394],287500
[2035.57685062],138000
[4024.83136317],318500
[3788.29827558],151700
[1928.13869412],162300
[3672.4740106],193400
[1789.1407754],184200
[4054.32199325],55000
[4097.31493952],390500
[1743.88623996],225200
[4374.32186309],110000
[3979.32313937],232700
[4558.83448814],245400
[1705.81898759],193800
[1561.50288392],105500
[2212.50181565],122700
[3812.24309295],378800
[4499.94911609],341300
[4630.2133991],262500
[4617.65001582],235600
[3972.8276076],198200
[1652.2768999],175200
[3795.45251618],198200
[2076.00901266],162000
[1870.26950075],170900
[4192.65997416],209200
[4236.47146415],163000
[3640.19057755],210200
[1693.75407063],67500
[1635.30767117],142900
[3868.03061717],414700
[2111.41488473],195200
[1535.978819],72400
[1611.87646361],59000
[3673.99200339],222000
[1418.92263636],99500
[3918.4804748],185700
[1948.92820804],77300
[1693.7809612],130500
[3833.44385579],226400
[1762.62700364],153000
[3850.89665719],210900
[1947.00282374],78800
[3861.93654319],197700
[1763.08025471],320400
[3977.9289067],230900
[3802.70366125],157500
[2147.7478684],64900
[4023.84467187],261600
[3979.51429096],283300
[1812.79880017],249000
[4066.5284627],383900
[1948.06805343],161300
[1591.07031695],72900
[4132.80711085],194300
[1764.20659803],84500
[1725.35014306],115300
[4181.95189509],365900
[1909.09444076],196100
[1952.14198872],80200
[3962.15898249],401000
[1849.80842504],60600
[1805.98127416],135500
[1934.62967641],77700
[4114.52511957],162000
[2381.88065481],275000
[1862.74324285],84700
[4397.87697875],500001
[2414.57439763],131300
[1766.64252506],136200
[1855.39990442],354400
[4449.30218048],246100
[3768.96236787],300000
[2166.40353821],83300
[1530.53340077],189200
[1658.2886117],100000
[1927.07878242],81300
[4012.71638437],227300
[1607.09498663],181500
[3985.88159513],170800
[4237.75476213],68300
[2267.40493244],275900
[4098.00909442],232500
[1536.86318186],170500
[4076.71133333],274300
[3760.79106338],109400
[1826.35360453],60800
[2014.24266231],171900
[3795.05399434],500001
[1585.38662442],309600
[1895.61103766],114100
[1586.34912148],109400
[3830.86732999],152100
[4632.17879408],85000
[4296.73319883],275000
[3890.29843147],157700
[1763.44155381],89300
[1704.78900268],286600
[1575.29558798],109700
[1551.9363951],131500
[1837.55716826],301000
[1892.69633735],226400
[4490.62265296],83300
[4665.09595424],91300
[1669.59502869],218400
[3811.68155992],350200
[3811.33407822],87500
[3905.25357613],136500
[2009.78589388],388700
[1630.83476399],156700
[2133.53618223],266400
[4862.55076276],500001
[4083.51154997],191400
[1640.65548568],97400
[3769.98106202],150000
[4558.44591405],296600
[3679.63527445],162500
[2083.21620567],130400
[4468.84660178],469400
[1456.77404372],66700
[1556.6827328],132000
[3686.03025725],245100
[1551.86291535],197600
[1607.3440246],102000
[3855.20100395],159200
