Classified,Real
[[86.18154891]],86.0
[[47.90474692]],48.0
[[46.15238879]],49.0
[[78.85131425]],77.0
[[51.99889237]],56.0
[[49.47509188]],48.0
[[73.95966402]],74.0
[[70.51865996]],69.0
[[36.47390729]],38.0
[[79.49048501]],77.0
[[54.00160697]],56.0
[[25.98326101]],22.0
[[56.34637097]],57.0
[[42.0348807]],40.0
[[77.35929817]],76.0
[[34.05638134]],33.0
[[40.72327762]],42.0
[[28.34003286]],23.999999999999996
[[66.90536956]],67.0
[[32.4168973]],31.0
[[39.00605357]],40.0
[[71.70595991]],70.0
[[88.62365581]],89.0
[[25.98326101]],15.0
[[60.13470069]],58.0
[[44.96359363]],45.0
[[70.69369928]],69.0
[[34.34826605]],34.0
[[33.7684938]],32.0
[[83.0035608]],79.0
[[80.86120969]],78.0
[[62.17624377]],60.0
[[51.07885658]],53.0
[[68.55263184]],70.0
[[52.04545946]],52.0
[[83.62462388]],84.0
[[36.27566351]],36.0
[[38.70550655]],40.0
[[53.31864343]],55.0
[[84.91962205]],85.0
[[38.59415354]],38.0
[[95.59146886]],95.0
[[43.75838381]],46.0
[[44.65242255]],47.0
[[77.81815333]],78.0
[[62.73252093]],64.0
[[51.69744356]],53.0
[[39.56512334]],37.0
[[80.33496624]],80.0
[[63.35409834]],63.0
[[50.83883353]],51.0
[[36.5373958]],38.0
[[32.90053121]],34.0
[[85.26413379]],87.0
[[46.3908238]],48.0
[[70.27763015]],69.0
[[54.34204244]],54.0
[[26.02920192]],23.999999999999996
[[59.96084005]],60.0
[[76.06202171]],72.0
[[70.85750738]],69.0
[[65.03857517]],61.0
[[46.01495963]],45.0
[[30.16319318]],29.0
[[67.46991341]],67.0
[[41.27320024]],40.0
[[72.00788342]],71.0
[[86.16753881]],86.0
[[53.00585842]],53.0
[[31.72805031]],31.0
[[40.15464376]],39.0
[[33.3907388]],33.0
[[71.81762943]],67.0
[[85.37121272]],83.0
[[25.98326101]],17.0
[[27.11204964]],25.000000000000004
[[45.50485394]],47.0
[[60.03529503]],59.0
[[79.16408552]],79.0
[[87.24905267]],88.0
[[43.82175361]],40.0
[[73.65506661]],74.0
[[25.98326101]],25.000000000000004
[[48.54254119]],48.0
[[28.98811748]],26.0
[[49.61421405]],49.0
[[64.36775677]],67.0
[[34.09221939]],32.0
[[27.74279552]],34.0
[[81.89577298]],84.0
[[53.27017177]],56.0
[[50.7382233]],48.0
[[46.33709718]],43.0
[[38.2357108]],37.0
[[57.37516497]],55.0
[[63.09913753]],60.0
[[75.36900562]],72.0
[[62.40621428]],62.0
[[26.16456255]],25.000000000000004
[[69.42201053]],71.0
[[42.71266839]],43.0
[[81.77046309]],81.0
[[46.57942439]],46.0
[[40.36402593]],41.0
[[38.39433546]],37.0
[[69.3090436]],68.0
[[51.0003512]],49.0
[[25.98326101]],16.0
[[50.66251054]],49.0
[[25.98326101]],15.0
[[85.80519629]],84.0
[[51.53196833]],50.0
[[37.66817653]],37.0
[[51.82243693]],50.0
[[65.6434427]],62.0
[[34.63606076]],33.0
[[29.30377419]],28.0
[[57.35207923]],57.0
[[27.64953482]],30.0
[[52.4517667]],51.0
[[34.04116667]],30.0
[[85.34663177]],86.0
[[61.47476318]],60.0
[[72.86043353]],70.0
[[38.24794879]],40.0
[[59.90053977]],62.0
[[50.29479435]],50.0
[[46.93377712]],49.0
[[58.92767914]],61.0
[[90.01089255]],91.0
[[49.05075605]],49.0
[[41.71691983]],41.0
[[70.5406461]],69.0
[[41.38604845]],39.0
[[68.01149024]],66.0
[[28.03117734]],30.0
[[42.82443075]],43.0
[[33.10861599]],34.0
[[55.86811072]],58.0
[[84.86986674]],79.0
[[78.27961087]],77.0
[[46.98592943]],41.0
[[25.98326101]],15.0
[[72.62497521]],70.0
[[65.37920844]],65.0
[[25.98326101]],27.0
[[53.82398658]],54.0
[[65.79370327]],64.0
[[72.63583669]],70.0
[[53.92617112]],55.0
[[29.530873]],31.0
[[82.96882234]],82.0
[[51.39272744]],52.0
[[40.90658364]],41.0
[[57.59040926]],57.0
[[68.13676051]],70.0
[[45.4210723]],46.0
[[61.21741912]],60.0
[[57.64097353]],54.0
[[25.98326101]],16.0
[[86.96383903]],85.0
[[73.46925862]],73.0
[[62.3388473]],61.0
[[50.27558707]],50.0
[[47.39633425]],45.0
[[37.0758635]],34.0
[[41.46734643]],40.0
[[50.5126197]],53.0
[[80.98939128]],81.0
[[46.33969198]],47.0
[[73.71028843]],72.0
[[48.20796784]],44.0
[[86.98861778]],88.0
[[82.16037697]],79.0
[[67.20680463]],67.0
[[74.98188435]],77.0
[[73.46925862]],73.0
[[37.77295586]],45.0
[[42.96066748]],40.0
[[82.51295759]],80.0
[[38.70542745]],38.0
[[75.12100653]],76.0
[[43.10395877]],45.0
[[68.67794172]],70.0
[[84.38103564]],84.0
[[25.98326101]],23.0
[[89.51918976]],88.0
[[89.7368173]],90.0
[[62.36342825]],62.0
[[50.88988625]],52.0
[[73.39492236]],70.0
[[35.57837334]],36.0
[[55.35062241]],53.0
[[84.45666931]],87.0
[[47.70105038]],46.0
[[29.64549332]],32.0
[[78.78532377]],78.0
[[44.09582886]],47.0
[[25.98326101]],18.0
[[25.98326101]],17.0
[[47.82483918]],48.0
[[74.45136682]],74.0
[[48.67072278]],43.0
[[25.98326101]],23.0
[[65.17632085]],64.0
[[27.10727229]],27.0
[[50.36932842]],50.0
[[77.27689302]],77.0
[[87.67876216]],87.0
[[80.82826922]],80.0
[[25.98326101]],19.0
[[25.98326101]],23.999999999999996
[[49.16399988]],49.0
[[76.82768105]],77.0
[[67.68368837]],70.0
[[48.93512897]],52.0
[[56.48419574]],57.0
[[29.91259928]],27.0
[[81.61762145]],79.0
[[53.48245153]],54.0
[[63.9903974]],61.0
[[58.90152389]],56.0
[[53.94788036]],54.0
[[56.02663798]],55.0
[[67.79791309]],67.0
[[59.86042763]],59.0
[[46.49572184]],44.0
[[38.02642146]],38.0
[[94.53760546]],93.0
[[59.26414331]],59.0
[[81.41937768]],80.0
[[38.94673416]],41.0
[[25.98326101]],22.0
[[89.26721936]],85.0
[[42.14942193]],42.0
[[67.19328298]],68.0
[[70.40718824]],68.0
[[44.91524069]],47.0
[[88.45995269]],89.0
[[79.94666627]],78.0
[[86.31909678]],86.0
[[80.81423324]],81.0
[[33.78919628]],34.0
[[71.05862286]],67.0
[[55.38467461]],53.0
[[84.82038832]],84.0
[[62.30430665]],61.0
[[56.10534116]],54.0
[[78.98376535]],74.0
[[54.12441489]],54.0
[[39.54990868]],41.0
[[83.57089726]],81.0
[[58.45010515]],58.0
[[47.14703776]],47.0
[[79.47954442]],79.0
[[25.98326101]],21.0
[[35.7948222]],37.0
[[36.212175]],37.0
[[43.21433089]],41.0
[[50.19696299]],49.0
[[70.58622474]],69.0
[[25.98326101]],23.999999999999996
[[75.18150463]],74.0
[[78.72352827]],77.0
[[67.00031547]],66.0
[[72.79993544]],74.0
[[74.44869292]],69.0
[[46.01476182]],47.0
[[44.56165331]],41.0
[[79.90258285]],80.0
[[79.42888732]],77.0
[[57.99254739]],57.0
[[44.60125112]],47.0
[[62.97067903]],60.0
[[53.29514833]],54.0
[[25.98326101]],21.0
[[60.40031145]],57.0
[[61.52601371]],64.0
[[43.92236384]],45.0
[[64.01925242]],61.0
[[36.63918472]],36.0
[[50.88860258]],47.0
[[31.87414178]],33.0
[[70.37973559]],72.0
[[67.44226295]],69.0
[[47.21202148]],46.0
[[74.65287792]],74.0
[[66.72733981]],65.0
[[35.70675274]],40.0
[[45.34782189]],43.0
[[55.35162917]],55.0
[[73.87139676]],72.0
[[69.54877601]],68.0
[[69.0101105]],69.0
[[76.66527533]],73.0
[[66.66554432]],62.0
[[77.14890924]],77.0
[[81.75524842]],80.0
[[66.9133456]],64.0
[[36.22303649]],36.0
[[25.98326101]],23.0
[[75.78338174]],75.0
[[60.76543284]],58.0
[[36.17206287]],34.0
[[31.97742591]],34.0
[[25.98326101]],20.0
[[86.45692156]],89.0
[[44.83940922]],44.0
[[26.63658201]],28.0
[[25.98326101]],25.000000000000004
[[40.62983449]],42.0
[[78.07709301]],73.0
[[86.57534125]],84.0
[[48.02885224]],49.0
[[49.81842493]],49.0
[[58.87822661]],56.0
[[38.3682593]],36.0
[[68.65316297]],68.0
[[66.38452109]],67.0
[[74.68851816]],73.0
[[69.86423491]],73.0
[[52.56512924]],53.0
[[48.43236687]],48.0
[[68.85754577]],66.0
[[47.56180949]],49.0
[[56.29264435]],53.0
[[31.54901381]],37.0
[[45.29179112]],46.0
[[46.50209771]],46.0
[[67.1022231]],67.0
[[59.84531794]],60.0
[[53.16668984]],50.0
[[32.75603536]],34.0
[[58.51460042]],54.0
[[48.15691512]],47.0
[[86.44318837]],87.0
[[48.46840273]],48.0
[[27.3791556]],28.0
[[82.06234781]],79.0
[[55.23320947]],55.0
[[46.25319683]],46.0
[[66.8652833]],68.0
[[74.96497667]],70.0
[[64.4696644]],65.0
[[65.11013256]],67.0
[[50.12132933]],51.0
[[80.95375103]],85.0
[[87.91849457]],86.0
[[65.42837034]],67.0
[[41.45103217]],39.0
[[56.01589521]],55.0
[[49.62793351]],48.0
[[83.82733954]],83.0
[[30.87012653]],30.0
[[77.05784937]],77.0
[[56.06942401]],56.0
[[61.71061712]],62.0
[[25.98326101]],20.0
[[49.34154118]],48.0
[[48.13213637]],46.0
[[68.74143023]],64.0
[[88.59757966]],87.0
[[71.02121051]],70.0
[[58.15664613]],55.0
[[31.77780563]],35.0
[[67.26722362]],65.0
[[65.14068061]],62.0
[[56.94844589]],51.0
[[25.98326101]],17.0
[[25.98326101]],17.0
[[75.70097659]],74.0
[[26.03875299]],26.0
[[35.94616863]],38.0
[[53.66286452]],50.0
[[90.99319856]],89.0
[[84.72247787]],81.0
[[51.40528194]],50.0
[[77.10870428]],81.0
[[67.38176485]],64.0
[[48.09492182]],49.0
[[35.5566641]],35.0
[[31.35903672]],31.0
[[55.77446978]],55.0
[[29.65635481]],29.0
[[70.31872316]],68.0
[[25.98326101]],14.0
[[66.76337567]],69.0
[[26.77115524]],28.0
[[63.67623589]],62.0
[[72.29697553]],73.0
[[64.74531396]],60.0
[[35.84705361]],35.0
[[55.68789553]],52.0
[[64.82244283]],66.0
[[43.89491119]],41.0
[[56.0156974]],52.0
[[44.83968612]],44.0
[[56.86147602]],55.0
[[75.43367283]],70.0
[[49.44055122]],49.0
[[59.8700967]],57.0
[[54.24960607]],55.0
[[41.32692685]],39.0
[[74.25194436]],72.0
[[69.32159811]],67.0
[[76.17616733]],73.0
[[59.78192226]],57.0
[[40.6437655]],42.0
[[91.77576558]],93.0
[[76.55529882]],72.0
[[51.3570081]],52.0
[[40.62436041]],40.0
[[57.17304273]],56.0
[[45.38373904]],45.0
[[75.41716076]],76.0
[[36.55083835]],35.0
[[49.67898623]],53.0
[[67.38026965]],67.0
[[25.98326101]],23.0
[[85.10979695]],82.0
[[85.90460196]],86.0
[[35.96986153]],33.0
[[60.19919596]],61.0
[[59.11785404]],60.0
[[59.11525924]],59.0
[[59.45561561]],60.0
[[48.16805352]],46.0
[[59.73364842]],60.0
[[54.17963672]],56.0
[[69.51047561]],73.0
[[82.57615546]],80.0
[[54.3515137]],56.0
[[76.59631273]],76.0
[[54.07913146]],53.0
[[41.88888965]],40.0
[[70.83390732]],71.0
[[44.23495104]],40.0
[[63.80301511]],66.0
[[62.7714285]],63.0
[[83.09700393]],80.0
[[44.11383613]],42.0
[[64.58251261]],63.0
[[69.20863118]],70.0
[[50.84182394]],51.0
[[46.11230254]],45.0
[[79.71927683]],80.0
[[71.41537259]],71.0
[[45.11785138]],47.0
[[26.18732]],27.0
[[72.55741042]],72.0
[[70.65518733]],70.0
[[38.4891764]],38.0
[[61.1043731]],62.0
[[69.97590444]],67.0
[[77.12255618]],74.0
[[65.4504752]],64.0
[[44.83013577]],44.0
[[59.29151687]],62.0
[[54.89326246]],55.0
[[63.2491212]],62.0
[[46.14821969]],51.0
[[65.3941462]],67.0
[[54.60934621]],55.0
[[31.41945572]],28.0
[[34.13083631]],33.0
[[31.13027078]],31.0
[[33.75308132]],35.0
[[27.99754479]],27.0
[[83.76365322]],83.0
[[51.64639085]],51.0
[[57.10278273]],58.0
[[37.938352]],38.0
[[62.35386416]],64.0
[[43.84773693]],40.0
[[60.05906703]],61.0
[[33.31360993]],33.0
[[41.88082076]],42.0
[[56.57346977]],56.0
[[69.48270643]],70.0
[[65.37594112]],60.0
[[50.93945749]],48.0
[[25.98326101]],20.0
[[42.42507149]],43.0
[[36.17088418]],32.0
[[54.7940546]],56.0
[[45.43608916]],46.0
[[26.92038056]],26.0
[[29.99669745]],27.0
[[92.1381081]],91.0
[[90.54258877]],90.0
[[62.30580186]],57.0
[[82.04870744]],82.0
[[61.06825814]],62.0
[[30.46342368]],29.0
[[76.66915379]],76.0
[[50.28373505]],50.0
[[76.65421603]],77.0
[[82.64102047]],83.0
[[63.75454345]],61.0
[[51.79746037]],49.0
[[40.77064969]],36.0
[[61.56035655]],58.0
[[80.10926981]],81.0
[[66.55230049]],65.0
[[80.81572845]],81.0
[[79.20409268]],82.0
[[38.46310025]],35.0
[[33.37442455]],32.0
[[71.83941777]],72.0
[[82.39861417]],81.0
[[29.15489012]],30.0
[[75.47358715]],75.0
[[32.40455433]],30.0
[[95.45364408]],94.0
[[70.11760768]],73.0
[[73.186938]],76.0
[[75.83750397]],76.0
[[77.50845915]],77.0
[[37.40932968]],35.0
[[77.85127788]],81.0
[[76.6693516]],77.0
[[83.88626333]],81.0
[[40.57897958]],43.0
[[31.66355504]],32.0
[[60.80284519]],63.0
[[85.12481381]],84.0
[[73.06283268]],73.0
[[25.98326101]],22.0
[[78.52221498]],78.0
[[74.47764078]],72.0
[[42.53524581]],42.0
[[40.66854425]],43.0
[[81.94930178]],82.0
[[33.37462235]],39.0
[[46.46407421]],48.0
[[25.98326101]],15.0
[[80.91763608]],84.0
[[69.5583401]],67.0
[[42.47443119]],46.0
[[40.71262768]],44.0
[[35.29166449]],39.0
[[91.00841322]],91.0
[[41.49232299]],44.0
[[38.98515328]],39.0
[[36.19416773]],36.0
[[72.95427228]],75.0
[[47.52311347]],46.0
[[91.94096391]],93.0
[[79.16150446]],75.0
[[48.1016933]],53.0
[[27.21545248]],26.0
[[87.74502955]],89.0
[[38.01378786]],38.0
[[44.21015855]],45.0
[[60.79030442]],62.0
[[74.22130348]],69.0
[[85.46375407]],86.0
[[83.20725734]],84.0
[[84.6440516]],84.0
[[56.88625478]],55.0
[[90.93258175]],89.0
[[57.12756149]],58.0
[[60.29690861]],55.0
[[78.54291747]],78.0
[[53.42055105]],54.0
[[86.14563176]],84.0
[[51.69586926]],52.0
[[25.98326101]],21.0
[[48.07840975]],49.0
[[62.46840539]],61.0
[[89.9861138]],92.0
[[50.71513756]],52.0
[[62.87463353]],63.0
[[83.24439279]],81.0
[[39.40122241]],42.0
[[49.90767307]],49.0
[[88.62385362]],86.0
[[54.92341488]],53.0
[[75.90050404]],75.0
[[81.65584276]],80.0
[[55.14773481]],54.0
[[87.81528954]],86.0
[[41.17129261]],40.0
[[68.45491919]],67.0
[[25.98326101]],23.0
[[33.77963219]],32.0
[[48.09472401]],50.0
[[30.18824884]],29.0
[[69.61226452]],69.0
[[70.22657743]],63.0
[[86.70899693]],84.0
[[53.15732356]],53.0
[[25.98326101]],13.0
[[45.39629354]],45.0
[[39.34737708]],39.0
[[38.21380375]],41.0
[[39.02256564]],39.0
[[69.97877615]],70.0
[[74.89261033]],73.0
[[33.47491606]],32.0
[[75.70944109]],71.0
[[55.91666147]],54.0
[[49.59500678]],50.0
[[83.45934645]],81.0
[[43.35502738]],43.0
[[82.77904306]],83.0
[[59.52975406]],58.0
[[45.6719431]],47.0
[[57.76923422]],61.0
[[56.65616556]],58.0
[[78.55923172]],79.0
[[70.12717177]],69.0
[[63.93784947]],61.0
[[80.86241425]],81.0
[[32.74489697]],32.0
[[58.60834177]],60.0
[[39.81599414]],41.0
[[36.60067277]],34.0
[[25.98326101]],28.0
[[45.30543148]],45.0
[[79.78146794]],77.0
[[90.61434397]],88.0
[[42.33123274]],41.0
[[25.98326101]],18.0
[[41.22800964]],39.0
[[57.26688148]],56.0
[[48.88835033]],49.0
[[63.76450316]],61.0
[[71.59181429]],74.0
[[48.53407669]],54.0
[[29.28177431]],28.0
[[25.98326101]],16.0
[[69.68511932]],71.0
[[55.58051382]],56.0
[[85.84260865]],85.0
[[45.77365292]],47.0
[[86.97618199]],89.0
[[78.74543532]],77.0
[[90.03594821]],84.0
[[81.16543736]],79.0
[[25.98326101]],29.0
[[57.36301982]],62.0
[[31.35915544]],30.0
[[32.85495258]],33.0
[[38.67785609]],37.0
[[59.47212767]],62.0
[[50.9423292]],49.0
[[47.11967794]],47.0
[[74.49954783]],72.0
[[44.45398096]],47.0
[[41.75543178]],46.0
[[82.60250852]],82.0
[[76.78349721]],73.0
[[30.54232467]],33.0
[[39.72603386]],38.0
[[43.89321817]],41.0
[[59.84681315]],58.0
[[74.06027425]],73.0
[[45.01881546]],46.0
[[52.24000127]],54.0
[[51.6682979]],49.0
[[64.93548885]],63.0
[[49.02747251]],48.0
[[79.85282753]],79.0
[[81.46885609]],80.0
[[77.68887215]],77.0
[[42.06812396]],40.0
[[34.33025878]],36.0
[[51.79348907]],49.0
[[64.53464812]],65.0
[[67.08181126]],67.0
[[75.53707566]],73.0
[[43.24190226]],39.0
[[54.64258946]],57.0
[[35.74227428]],34.0
[[44.21424855]],44.0
[[59.46925597]],55.0
[[66.27285156]],69.0
[[76.75354259]],77.0
[[75.00526073]],75.0
[[55.31191265]],58.0
[[46.74202792]],46.0
[[64.72340691]],66.0
[[78.16794135]],80.0
[[49.07832742]],50.0
[[68.68908012]],66.0
[[41.36563661]],42.0
[[86.45562416]],84.0
[[43.03788919]],43.0
[[59.83555605]],59.0
[[76.6806087]],77.0
[[25.98326101]],18.0
[[59.34394608]],61.0
[[78.78652834]],80.0
[[36.10869307]],38.0
[[32.09059064]],30.0
[[58.5338077]],58.0
[[60.83856454]],63.0
[[53.22081207]],55.0
[[27.83364385]],28.0
[[57.94557094]],58.0
[[68.84184266]],68.0
[[52.20298453]],52.0
[[52.32390163]],52.0
[[61.67757168]],62.0
[[50.03176466]],50.0
[[25.98326101]],19.0
[[72.53800534]],73.0
[[48.44750244]],50.0
[[63.68867169]],63.0
[[70.9732273]],69.0
[[55.0968799]],54.0
[[63.71474784]],62.0
[[33.31101513]],30.0
[[47.18417321]],46.0
[[71.59181429]],71.0
[[41.0723754]],39.0
[[68.89726229]],64.0
[[65.54003986]],63.0
[[28.76489714]],29.0
[[62.98609151]],63.0
[[89.39120597]],90.0
[[73.4264726]],74.0
[[85.21308108]],83.0
[[69.07230161]],71.0
[[47.21064498]],45.0
[[67.5952233]],65.0
[[55.04602499]],56.0
[[36.38721433]],34.0
[[68.17409377]],64.0
[[25.98326101]],18.0
[[75.92270173]],75.0
[[89.65858884]],91.0
[[50.47084043]],48.0
[[59.99538071]],60.0
[[49.71919119]],49.0
[[83.63308837]],86.0
[[79.93015421]],82.0
[[37.0151676]],34.0
[[47.75347959]],46.0
[[28.19618418]],25.000000000000004
[[67.3569861]],66.0
[[45.68416735]],41.0
[[32.62905834]],33.0
[[25.98326101]],21.0
[[78.45614541]],77.0
[[76.73114709]],77.0
[[63.09635866]],61.0
[[38.74125177]],37.0
[[79.40103905]],82.0
[[93.07046097]],92.0
[[74.90197661]],74.0
[[51.67943629]],52.0
[[37.77275805]],37.0
[[55.90265137]],58.0
[[89.4833517]],90.0
[[84.80795253]],84.0
[[60.1388698]],58.0
[[41.45240867]],39.0
[[30.36301126]],33.0
[[38.39284025]],37.0
[[74.47764078]],79.0
[[25.98326101]],20.0
[[60.86633371]],57.0
[[27.84340575]],25.000000000000004
[[64.56072427]],64.0
[[28.05993371]],27.0
[[45.36891999]],44.0
[[80.95225583]],80.0
[[40.60485793]],43.0
[[43.87142983]],41.0
[[74.02185514]],73.0
[[61.52323484]],60.0
[[87.69240252]],87.0
[[46.73395904]],46.0
[[83.01857766]],79.0
[[79.7397815]],77.0
[[50.47261255]],53.0
[[97.59579738]],96.0
[[67.48504898]],68.0
[[72.71304467]],71.0
[[55.18384977]],56.0
[[31.016218]],30.0
[[40.49338621]],39.0
[[39.82555823]],40.0
[[54.20303898]],55.0
[[61.29592449]],58.0
[[55.88223953]],54.0
[[60.90335045]],62.0
[[26.72376307]],27.0
[[58.81224986]],57.0
[[91.55097093]],93.0
[[51.62161209]],51.0
[[38.85826909]],39.0
[[27.87105621]],25.000000000000004
[[35.89244202]],33.0
[[79.02375878]],78.0
[[30.85192145]],32.0
[[77.82661783]],79.0
[[54.08570514]],51.0
[[61.3343436]],67.0
[[95.11627813]],95.0
[[74.70066332]],74.0
[[46.52577687]],46.0
[[66.8792934]],64.0
[[55.51035424]],56.0
[[82.34775926]],82.0
[[53.51817087]],53.0
[[33.33709129]],33.0
[[35.91044929]],36.0
[[34.84016666]],31.0
[[72.8769456]],73.0
[[66.72495656]],69.0
[[39.21234491]],41.0
[[71.06269914]],71.0
[[60.99282228]],62.0
[[63.55084691]],60.0
[[58.04767638]],55.0
[[77.42168709]],77.0
[[38.31700878]],38.0
[[73.47732751]],70.0
[[58.40175221]],58.0
[[42.92891944]],41.0
[[99.11109701]],98.0
[[49.22422107]],46.0
[[31.86587509]],33.0
[[74.3974424]],74.0
[[52.01241402]],50.0
[[57.00874618]],59.0
[[61.60971625]],67.0
[[54.16720092]],49.0
[[83.77628682]],85.0
[[32.79712838]],37.0
[[56.5680961]],57.0
[[66.52085066]],65.0
[[48.75887134]],50.0
[[38.2383056]],38.0
[[33.25181443]],35.0
[[45.06699647]],48.0
[[37.24683112]],38.0
[[50.63792959]],52.0
[[42.28724671]],39.0
[[62.61709166]],61.0
[[38.81568087]],36.0
[[68.18523217]],64.0
[[54.66736822]],51.0
[[58.36014487]],58.0
[[86.5492651]],87.0
[[49.56912843]],47.0
[[39.76344622]],41.0
[[54.97297239]],55.0
[[34.41045717]],33.0
[[40.87066649]],39.0
[[36.86797654]],38.0
[[25.98326101]],25.000000000000004
[[88.56453421]],89.0
[[82.31054471]],82.0
[[51.12971148]],51.0
[[26.8985121]],26.0
[[32.58237253]],31.0
[[72.6854733]],72.0
[[48.25474648]],48.0
[[29.83389611]],29.0
[[92.50720078]],91.0
[[25.98326101]],21.0
[[25.98326101]],23.999999999999996
[[34.9903344]],34.0
[[60.15928164]],59.0
[[25.98326101]],22.0
[[50.11845762]],48.0
[[60.99132707]],59.0
[[66.33783528]],65.0
[[37.58270187]],35.0
[[65.32916248]],63.0
[[39.94118532]],40.0
[[41.63801884]],40.0
[[28.8629263]],29.0
[[55.94136113]],56.0
[[69.4498588]],71.0
[[25.98326101]],23.0
[[49.07683221]],48.0
[[62.7687546]],60.0
[[41.74976747]],37.0
[[55.13429226]],54.0
[[30.12318602]],30.0
[[25.98326101]],23.0
[[73.19380688]],72.0
[[46.60400533]],45.0
[[54.02500923]],53.0
[[36.98212215]],38.0
[[87.4129536]],82.0
[[57.43078241]],58.0
[[82.50319569]],83.0
[[51.32815307]],52.0
[[34.19392921]],34.0
[[30.88227169]],33.0
[[67.25378107]],67.0
[[78.86115524]],74.0
[[71.2858145]],73.0
[[84.42921666]],83.0
[[49.65700008]],48.0
[[91.73447476]],90.0
[[51.31551947]],52.0
[[87.28896699]],84.0
[[62.85653342]],65.0
[[65.97939254]],67.0
[[35.98487839]],37.0
[[72.92929572]],69.0
[[47.47613702]],44.0
[[51.02343694]],50.0
[[56.8768885]],57.0
[[80.27297293]],83.0
[[52.58850562]],53.0
[[39.68930776]],43.0
[[75.79621315]],77.0
[[64.65972058]],61.0
[[69.37402732]],73.0
[[34.92693872]],35.0
[[88.72843514]],90.0
[[25.98326101]],26.0
[[34.65825845]],31.0
[[28.25668228]],28.0
[[57.11364422]],56.0
[[69.15490457]],69.0
[[32.96252452]],34.0
[[66.38322369]],63.0
[[45.40593673]],47.0
[[57.37666018]],56.0
